LocalTime,W,DHT11_temp,DHT11_humidity,LM35_tempC,INA219_busVoltage_V,INA219_shuntVoltage_mV,INA219_current_mA,INA219_power_mW,ACS712_20A_current_A,,,,,
2025/4/23 05:55,0.3084,34,60,34.18,2.56,-0.01,-1,0,0.12,,,,,
2025/4/23 05:56,0.3108,34,60,33.69,2.57,-0.01,-1,0,0.12,,,,,
2025/4/23 05:57,0.3144,34,60,33.69,2.59,-0.01,-1,0,0.12,,,,,
2025/4/23 05:58,0.3156,34,60,33.69,2.62,0,0,0,0.12,,,,,
2025/4/23 06:00,0.3192,34,60,33.2,2.63,0,0,0,0.12,,,,,
2025/4/23 06:01,0.3216,34,60,33.2,2.66,0,0,0,0.12,,,,,
2025/4/23 06:02,0.3276,34,60,34.67,2.68,0.01,0,0,0.12,,,,,
2025/4/23 06:03,0.342,34,60,33.2,2.73,0,0,0,0.12,,,,,
2025/4/23 06:04,0.3874,34,60,33.69,2.85,0.02,2,0,0.12,,,,,
2025/4/23 06:05,0.3636,34,60,34.18,2.98,0.03,3,0,0.13,,,,,
2025/4/23 06:06,0.3672,34,60,34.67,3.03,0.03,3,0,0.12,,,,,
2025/4/23 06:07,0.3978,34,60,34.18,3.06,0.03,3,0,0.12,,,,,
2025/4/23 06:09,0.403,34,60,33.69,3.06,0.02,2,0,0.13,,,,,
2025/4/23 06:10,0.378,34,60,33.69,3.1,0.04,4,0,0.13,,,,,
2025/4/23 06:11,0.3852,34,60,34.18,3.15,0.04,4,0,0.12,,,,,
2025/4/23 06:12,0.3575,34,60,33.69,3.21,0.03,4,0,0.12,,,,,
2025/4/23 06:13,0.3996,34,60,33.2,3.25,0.04,4,0,0.11,,,,,
2025/4/23 06:14,0.4472,34,60,33.2,3.33,0.04,4,0,0.12,,,,,
2025/4/23 06:15,0.4589,34,60,33.69,3.44,0.05,5,40,0.13,,,,,
2025/4/23 06:17,0.468,34,60,34.18,3.53,0.06,6,40,0.13,,,,,
2025/4/23 06:18,0.4745,34,60,33.69,3.6,0.06,6,40,0.13,,,,,
2025/4/23 06:19,0.4428,34,60,34.67,3.65,0.06,6,40,0.13,,,,,
2025/4/23 06:20,0.4875,34,60,34.67,3.69,0.07,7,40,0.12,,,,,
2025/4/23 06:21,0.4548,34,60,33.69,3.75,0.06,6,40,0.13,,,,,
2025/4/23 06:22,0.4966,34,60,34.18,3.79,0.07,7,40,0.12,,,,,
2025/4/23 06:23,0.5418,34,60,33.69,3.82,0.08,8,40,0.13,,,,,
2025/4/23 06:25,0.5122,34,60,33.69,3.87,0.08,7,40,0.14,,,,,
2025/4/23 06:26,0.4848,34,60,33.2,3.94,0.07,9,40,0.13,,,,,
2025/4/23 06:27,0.5684,34,60,34.18,4.04,0.08,8,40,0.12,,,,,
2025/4/23 06:28,0.5265,34,60,33.69,4.06,0.09,9,40,0.14,,,,,
2025/4/23 06:29,0.5252,34,60,34.18,4.05,0.09,9,40,0.13,,,,,
2025/4/23 06:30,0.5239,34,60,34.18,4.04,0.09,9,40,0.13,,,,,
2025/4/23 06:31,0.5174,34,60,33.69,4.03,0.09,9,40,0.13,,,,,
2025/4/23 06:33,0.5148,34,60,34.18,3.98,0.08,8,40,0.13,,,,,
2025/4/23 06:34,0.4788,34,60,33.69,3.96,0.09,9,40,0.13,,,,,
2025/4/23 06:35,0.5213,34,60,33.69,3.99,0.08,8,40,0.12,,,,,
2025/4/23 06:36,0.5239,34,60,33.2,4.01,0.08,8,40,0.13,,,,,
2025/4/23 06:37,0.5265,34,59,33.69,4.03,0.09,9,40,0.13,,,,,
2025/4/23 06:38,0.5213,34,59,34.18,4.05,0.08,8,40,0.13,,,,,
2025/4/23 06:39,0.52,34,59,34.18,4.01,0.09,9,40,0.13,,,,,
2025/4/23 06:41,0.4764,34,60,34.18,4,0.09,9,40,0.13,,,,,
2025/4/23 06:42,0.4704,34,60,33.69,3.97,0.08,8,40,0.12,,,,,
2025/4/23 06:43,0.4656,34,60,33.69,3.92,0.08,8,40,0.12,,,,,
2025/4/23 06:44,0.462,34,60,33.69,3.88,0.07,7,40,0.12,,,,,
2025/4/23 06:45,0.4979,34,60,33.2,3.85,0.08,8,40,0.12,,,,,
2025/4/23 06:46,0.4953,34,60,33.69,3.83,0.08,8,40,0.13,,,,,
2025/4/23 06:47,0.4548,34,60,33.69,3.81,0.07,7,40,0.13,,,,,
2025/4/23 06:49,0.4901,34,60,34.18,3.79,0.08,8,40,0.12,,,,,
2025/4/23 06:50,0.4875,34,59,34.18,3.77,0.07,7,40,0.13,,,,,
2025/4/23 06:51,0.4488,34,60,33.69,3.75,0.06,6,40,0.13,,,,,
2025/4/23 06:52,0.4836,34,59,33.69,3.74,0.06,6,40,0.12,,,,,
2025/4/23 06:53,0.4836,34,59,31.74,3.72,0.07,7,40,0.13,,,,,
2025/4/23 06:54,0.4452,34,59,34.67,3.72,0.07,7,40,0.13,,,,,
2025/4/23 06:55,0.5208,34,59,33.2,3.71,0.07,6,40,0.12,,,,,
2025/4/23 06:56,0.4862,34,59,33.69,3.72,0.06,6,40,0.14,,,,,
2025/4/23 06:58,0.4901,34,59,33.2,3.74,0.07,7,40,0.13,,,,,
2025/4/23 06:59,0.494,34,59,33.69,3.77,0.07,7,40,0.13,,,,,
2025/4/23 07:00,0.4992,34,59,34.18,3.8,0.07,7,40,0.13,,,,,
2025/4/23 07:01,0.5044,34,59,33.2,3.84,0.07,7,40,0.13,,,,,
2025/4/23 07:02,0.4704,34,59,33.2,3.88,0.07,7,40,0.13,,,,,
2025/4/23 07:03,0.5135,34,59,34.18,3.92,0.08,8,40,0.12,,,,,
2025/4/23 07:05,0.4752,34,59,32.71,3.95,0.08,8,40,0.13,,,,,
2025/4/23 07:06,0.4776,34,59,34.18,3.96,0.08,8,40,0.12,,,,,
2025/4/23 07:07,0.5187,34,59,33.69,3.98,0.08,8,40,0.12,,,,,
2025/4/23 07:08,0.5213,34,59,33.69,3.99,0.09,8,40,0.13,,,,,
2025/4/23 07:09,0.5239,34,59,33.69,4.01,0.08,8,40,0.13,,,,,
2025/4/23 07:10,0.4836,34,59,33.69,4.03,0.08,8,40,0.13,,,,,
2025/4/23 07:11,0.4836,34,58,33.2,4.03,0.09,9,40,0.12,,,,,
2025/4/23 07:13,0.4836,35,59,33.69,4.03,0.08,8,40,0.12,,,,,
2025/4/23 07:14,0.4848,34,59,33.69,4.03,0.08,8,40,0.12,,,,,
2025/4/23 07:15,0.4872,34,59,33.69,4.04,0.09,9,40,0.12,,,,,
2025/4/23 07:16,0.5317,34,59,33.2,4.06,0.09,9,40,0.12,,,,,
2025/4/23 07:17,0.4944,34,59,34.18,4.09,0.09,9,40,0.13,,,,,
2025/4/23 07:18,0.5408,35,59,33.69,4.12,0.09,10,40,0.12,,,,,
2025/4/23 07:19,0.5408,34,59,33.69,4.16,0.09,9,40,0.13,,,,,
2025/4/23 07:20,0.533,34,59,33.69,4.16,0.08,8,40,0.13,,,,,
2025/4/23 07:22,0.5265,34,59,33.69,4.1,0.09,9,40,0.13,,,,,
2025/4/23 07:23,0.5252,34,59,34.18,4.05,0.09,9,40,0.13,,,,,
2025/4/23 07:24,0.5369,34,59,34.18,4.04,0.09,9,40,0.13,,,,,
2025/4/23 07:25,0.4884,34,59,33.69,4.13,0.09,9,40,0.13,,,,,
2025/4/23 07:26,0.533,34,59,33.2,4.07,0.1,10,40,0.12,,,,,
2025/4/23 07:27,0.5356,34,59,33.69,4.1,0.1,10,40,0.13,,,,,
2025/4/23 07:28,0.5408,34,59,33.69,4.12,0.08,8,40,0.13,,,,,
2025/4/23 07:30,0.5473,34,59,33.69,4.16,0.09,9,40,0.13,,,,,
2025/4/23 07:31,0.5564,34,59,34.18,4.21,0.1,10,40,0.13,,,,,
2025/4/23 07:32,0.5668,34,59,34.67,4.28,0.1,10,40,0.13,,,,,
2025/4/23 07:33,0.534,34,59,34.67,4.36,0.11,11,40,0.13,,,,,
2025/4/23 07:34,0.5902,34,59,33.69,4.45,0.11,11,40,0.12,,,,,
2025/4/23 07:35,0.6006,34,59,34.18,4.54,0.13,13,60,0.13,,,,,
2025/4/23 07:36,0.6097,34,59,34.18,4.62,0.13,13,60,0.13,,,,,
2025/4/23 07:38,0.6175,34,59,33.69,4.69,0.13,13,60,0.13,,,,,
2025/4/23 07:39,0.624,34,59,33.69,4.75,0.13,13,60,0.13,,,,,
2025/4/23 07:40,0.6305,34,59,34.18,4.8,0.14,14,60,0.13,,,,,
2025/4/23 07:41,0.6357,34,59,33.69,4.85,0.15,15,60,0.13,,,,,
2025/4/23 07:42,0.7305,34,59,34.18,4.89,0.15,15,60,0.13,,,,,
2025/4/23 07:43,0.6292,34,59,33.2,4.87,0.14,14,60,0.15,,,,,
2025/4/23 07:44,0.6279,34,59,34.18,4.84,0.14,15,60,0.13,,,,,
2025/4/23 07:46,0.6279,34,59,33.69,4.83,0.13,13,60,0.13,,,,,
2025/4/23 07:47,0.6292,34,59,33.69,4.83,0.14,14,60,0.13,,,,,
2025/4/23 07:48,0.6318,34,59,33.69,4.84,0.14,14,60,0.13,,,,,
2025/4/23 07:49,0.65,34,59,34.18,4.86,0.15,15,60,0.13,,,,,
2025/4/23 07:50,0.6084,34,59,33.69,5,0.14,14,60,0.13,,,,,
2025/4/23 07:51,0.6513,34,59,33.69,5.07,0.16,15,60,0.12,,,,,
2025/4/23 07:52,0.6162,34,58,34.18,5.01,0.15,15,60,0.13,,,,,
2025/4/23 07:54,0.5889,35,58,34.18,4.74,0.14,14,60,0.13,,,,,
2025/4/23 07:55,0.6084,35,58,34.18,4.53,0.12,12,60,0.13,,,,,
2025/4/23 07:56,0.6084,35,58,34.18,4.68,0.14,14,60,0.13,,,,,
2025/4/23 07:57,0.5508,35,58,34.67,4.68,0.13,13,60,0.13,,,,,
2025/4/23 07:58,0.6253,35,58,33.69,4.59,0.13,13,60,0.12,,,,,
2025/4/23 07:59,0.588,35,58,33.69,4.81,0.13,14,60,0.13,,,,,
2025/4/23 08:00,0.6487,35,58,33.2,4.9,0.14,14,60,0.12,,,,,
2025/4/23 08:02,0.6734,35,58,34.18,4.99,0.14,14,60,0.13,,,,,
2025/4/23 08:03,0.7336,34,59,29.3,5.18,0.16,16,100,0.13,,,,,
2025/4/23 08:04,0.7462,34,59,34.67,5.24,0.17,17,100,0.14,,,,,
2025/4/23 08:05,0.6838,34,58,29.3,5.33,0.17,17,100,0.14,,,,,
2025/4/23 08:06,0.6734,34,59,33.69,5.26,0.17,17,100,0.13,,,,,
2025/4/23 08:07,0.624,34,57,33.69,5.18,0.16,16,100,0.13,,,,,
2025/4/23 08:08,0.6692,34,58,34.18,4.8,0.14,14,60,0.13,,,,,
2025/4/23 08:10,0.5184,35,58,33.2,4.78,0.14,14,60,0.14,,,,,
2025/4/23 08:11,0.5837,34,57,34.18,4.32,0.1,10,40,0.12,,,,,
2025/4/23 08:12,0.5603,34,58,33.69,4.49,0.13,13,60,0.13,,,,,
2025/4/23 08:13,0.5244,34,58,33.69,4.31,0.1,10,40,0.13,,,,,
2025/4/23 08:14,0.5369,34,58,34.18,4.37,0.11,10,40,0.12,,,,,
2025/4/23 08:15,0.486,34,58,29.3,4.13,0.09,9,40,0.13,,,,,
2025/4/23 08:16,0.4404,34,58,33.69,4.05,0.08,8,40,0.12,,,,,
2025/4/23 08:18,0.4236,34,58,33.69,3.67,0.06,6,40,0.12,,,,,
2025/4/23 08:19,0.4128,34,58,34.67,3.53,0.05,5,40,0.12,,,,,
2025/4/23 08:20,0.4277,35,57,34.18,3.44,0.04,5,0,0.12,,,,,
2025/4/23 08:21,0.4134,35,57,34.18,3.29,0.04,4,0,0.13,,,,,
2025/4/23 08:22,0.3792,35,57,34.18,3.18,0.04,4,0,0.13,,,,,
2025/4/23 08:23,0.3816,35,57,33.69,3.16,0.03,3,0,0.12,,,,,
2025/4/23 08:24,0.384,35,57,34.18,3.18,0.03,3,0,0.12,,,,,
2025/4/23 08:25,0.384,35,57,34.18,3.2,0.03,3,0,0.12,,,,,
2025/4/23 08:27,0.384,35,57,33.69,3.2,0.04,4,0,0.12,,,,,
2025/4/23 08:28,0.378,35,57,34.18,3.2,0.03,3,0,0.12,,,,,
2025/4/23 08:29,0.4134,35,57,33.69,3.15,0.03,3,0,0.12,,,,,
2025/4/23 08:30,0.3816,35,58,33.69,3.18,0.03,3,0,0.13,,,,,
2025/4/23 08:31,0.384,35,57,33.69,3.18,0.02,2,0,0.12,,,,,
2025/4/23 08:32,0.4134,35,58,33.69,3.2,0.04,4,0,0.12,,,,,
2025/4/23 08:34,0.3768,35,58,33.69,3.18,0.04,4,0,0.13,,,,,
2025/4/23 08:35,0.3708,35,58,33.69,3.14,0.04,4,0,0.12,,,,,
2025/4/23 08:36,0.3612,35,59,34.18,3.09,0.02,2,0,0.12,,,,,
2025/4/23 08:37,0.3256,34,59,34.18,3.01,0.02,2,0,0.12,,,,,
2025/4/23 08:38,0.3835,34,59,34.18,2.96,0.01,1,0,0.11,,,,,
2025/4/23 08:39,0.3861,34,59,34.18,2.95,0.02,2,0,0.13,,,,,
2025/4/23 08:40,0.36,34,59,34.67,2.97,0.02,2,0,0.13,,,,,
2025/4/23 08:42,0.3648,34,59,34.18,3,0.03,3,0,0.12,,,,,
2025/4/23 08:43,0.3636,34,59,33.69,3.04,0.02,3,0,0.12,,,,,
2025/4/23 08:44,0.3516,34,59,33.69,3.03,0.02,2,0,0.12,,,,,
2025/4/23 08:45,0.3718,34,59,33.69,2.93,0.01,1,0,0.12,,,,,
2025/4/23 08:46,0.3408,34,59,33.2,2.86,0.02,2,0,0.13,,,,,
2025/4/23 08:47,0.3731,34,59,33.69,2.84,0.01,1,0,0.12,,,,,
2025/4/23 08:48,0.3528,34,59,32.71,2.87,0.02,2,0,0.13,,,,,
2025/4/23 08:50,0.3939,34,59,33.69,2.94,0.01,1,0,0.12,,,,,
2025/4/23 08:51,0.4056,34,59,33.69,3.03,0.02,2,0,0.13,,,,,
2025/4/23 08:52,0.3816,34,59,33.69,3.12,0.03,3,0,0.13,,,,,
2025/4/23 08:53,0.3876,34,59,33.69,3.18,0.04,4,0,0.12,,,,,
2025/4/23 08:54,0.4277,34,59,33.2,3.23,0.03,3,0,0.12,,,,,
2025/4/23 08:55,0.4044,34,59,34.18,3.29,0.04,4,0,0.13,,,,,
2025/4/23 08:56,0.4296,34,59,33.69,3.37,0.04,4,0,0.12,,,,,
2025/4/23 08:58,0.4488,34,59,33.69,3.58,0.06,6,40,0.12,,,,,
2025/4/23 08:59,0.4667,34,59,34.18,3.74,0.06,6,40,0.12,,,,,
2025/4/23 09:00,0.396,34,59,34.18,3.59,0.06,6,40,0.13,,,,,
2025/4/23 09:01,0.3696,34,59,34.18,3.3,0.04,4,0,0.12,,,,,
2025/4/23 09:02,0.3822,34,59,34.18,3.08,0.02,3,0,0.12,,,,,
2025/4/23 09:03,0.3504,34,59,33.69,2.94,0.02,2,0,0.13,,,,,
2025/4/23 09:04,0.3576,34,59,33.69,2.92,0.01,1,0,0.12,,,,,
2025/4/23 09:05,0.366,34,59,34.18,2.98,0.03,3,0,0.12,,,,,
2025/4/23 09:07,0.4017,34,58,33.69,3.05,0.03,4,0,0.12,,,,,
2025/4/23 09:08,0.408,34,59,33.2,3.09,0.03,3,0,0.13,,,,,
2025/4/23 09:09,0.444,34,58,34.67,3.4,0.05,5,40,0.12,,,,,
2025/4/23 09:10,0.5135,34,58,34.67,3.7,0.06,6,40,0.12,,,,,
2025/4/23 09:11,0.4992,34,58,33.69,3.95,0.08,7,40,0.13,,,,,
2025/4/23 09:12,0.5395,34,58,33.69,4.16,0.09,10,40,0.12,,,,,
2025/4/23 09:13,0.5408,34,58,33.69,4.15,0.09,9,40,0.13,,,,,
2025/4/23 09:15,0.4848,34,58,34.18,4.16,0.1,9,40,0.13,,,,,
2025/4/23 09:16,0.5382,34,58,34.18,4.04,0.08,8,40,0.12,,,,,
2025/4/23 09:17,0.5382,34,58,34.18,4.14,0.1,10,40,0.13,,,,,
2025/4/23 09:18,0.5278,34,58,33.2,4.14,0.1,10,40,0.13,,,,,
2025/4/23 09:19,0.5564,34,58,33.2,4.06,0.08,8,40,0.13,,,,,
2025/4/23 09:20,0.5941,34,58,33.69,4.28,0.1,10,40,0.13,,,,,
2025/4/23 09:21,0.6318,34,58,34.67,4.57,0.11,11,60,0.13,,,,,
2025/4/23 09:23,0.6721,34,58,34.18,4.86,0.15,15,60,0.13,,,,,
2025/4/23 09:24,0.7392,34,58,34.18,5.17,0.17,17,100,0.13,,,,,
2025/4/23 09:25,0.7033,34,58,33.69,5.28,0.17,17,100,0.14,,,,,
2025/4/23 09:26,0.7176,34,58,33.69,5.41,0.18,18,100,0.13,,,,,
2025/4/23 09:27,0.7826,34,58,33.69,5.52,0.19,19,100,0.13,,,,,
2025/4/23 09:28,0.7882,34,58,34.18,5.59,0.2,20,100,0.14,,,,,
2025/4/23 09:29,0.7966,34,58,34.67,5.63,0.2,19,100,0.14,,,,,
2025/4/23 09:31,0.7475,34,58,33.69,5.69,0.2,21,100,0.14,,,,,
2025/4/23 09:32,0.8064,34,58,34.18,5.75,0.19,19,100,0.13,,,,,
2025/4/23 09:33,0.8064,34,58,33.69,5.76,0.21,21,140,0.14,,,,,
2025/4/23 09:34,0.8022,34,58,33.2,5.76,0.2,20,140,0.14,,,,,
2025/4/23 09:35,0.8022,34,58,33.69,5.73,0.2,20,100,0.14,,,,,
2025/4/23 09:36,0.8092,34,58,34.18,5.73,0.21,21,140,0.14,,,,,
2025/4/23 09:37,0.8148,34,58,33.69,5.78,0.2,19,140,0.14,,,,,
2025/4/23 09:39,0.8274,34,58,33.2,5.82,0.2,20,140,0.14,,,,,
2025/4/23 09:40,0.826,34,58,34.67,5.91,0.2,20,140,0.14,,,,,
2025/4/23 09:41,0.8344,34,58,34.18,5.9,0.21,21,140,0.14,,,,,
2025/4/23 09:42,0.8386,34,58,34.18,5.96,0.21,21,140,0.14,,,,,
2025/4/23 09:43,0.847,34,58,34.18,5.99,0.22,22,140,0.14,,,,,
2025/4/23 09:44,0.8638,34,58,34.18,6.05,0.21,21,140,0.14,,,,,
2025/4/23 09:45,0.854,34,58,33.69,6.17,0.22,22,140,0.14,,,,,
2025/4/23 09:47,0.9075,34,58,34.18,6.1,0.22,22,140,0.14,,,,,
2025/4/23 09:48,0.8428,34,58,33.2,6.05,0.21,21,140,0.15,,,,,
2025/4/23 09:49,0.894,34,58,33.2,6.02,0.21,21,140,0.14,,,,,
2025/4/23 09:50,0.8176,34,58,33.69,5.96,0.21,21,140,0.15,,,,,
2025/4/23 09:51,0.8288,34,58,33.69,5.84,0.21,20,140,0.14,,,,,
2025/4/23 09:52,0.826,34,58,33.2,5.92,0.21,21,140,0.14,,,,,
2025/4/23 09:53,0.826,34,58,34.18,5.9,0.21,21,140,0.14,,,,,
2025/4/23 09:55,0.9015,34,58,34.18,5.9,0.2,20,140,0.14,,,,,
2025/4/23 09:56,0.9105,34,58,34.18,6.01,0.21,21,140,0.15,,,,,
2025/4/23 09:57,0.8498,34,58,33.69,6.07,0.22,22,140,0.15,,,,,
2025/4/23 09:58,0.8596,34,58,34.18,6.07,0.21,21,140,0.14,,,,,
2025/4/23 09:59,0.8568,34,58,34.18,6.14,0.22,22,140,0.14,,,,,
2025/4/23 10:00,0.8512,34,58,34.18,6.12,0.22,22,140,0.14,,,,,
2025/4/23 10:01,0.8925,34,58,33.69,6.08,0.22,22,140,0.14,,,,,
2025/4/23 10:03,0.8288,34,58,34.18,5.95,0.21,21,140,0.15,,,,,
2025/4/23 10:04,0.864,34,58,33.69,5.92,0.21,21,140,0.14,,,,,
2025/4/23 10:05,0.7602,34,58,33.69,5.76,0.2,20,140,0.15,,,,,
2025/4/23 10:06,0.7574,34,57,33.69,5.43,0.18,18,100,0.14,,,,,
2025/4/23 10:07,0.7098,34,57,34.67,5.41,0.17,17,100,0.14,,,,,
2025/4/23 10:08,0.791,34,57,34.18,5.46,0.18,18,100,0.13,,,,,
2025/4/23 10:09,0.7952,34,57,33.69,5.65,0.2,20,100,0.14,,,,,
2025/4/23 10:11,0.7518,34,57,33.69,5.68,0.2,20,100,0.14,,,,,
2025/4/23 10:12,0.7935,34,57,33.69,5.37,0.18,18,100,0.14,,,,,
2025/4/23 10:13,0.689,34,57,34.18,5.29,0.17,17,100,0.15,,,,,
2025/4/23 10:14,0.6864,34,57,33.2,5.3,0.17,17,100,0.13,,,,,
2025/4/23 10:15,0.6916,34,57,34.18,5.28,0.18,18,100,0.13,,,,,
2025/4/23 10:16,0.7392,34,57,33.69,5.32,0.18,18,100,0.13,,,,,
2025/4/23 10:17,0.7504,34,57,33.69,5.28,0.17,17,100,0.14,,,,,
2025/4/23 10:18,0.6929,34,57,33.69,5.36,0.17,17,100,0.14,,,,,
2025/4/23 10:20,0.6786,34,57,33.2,5.33,0.17,17,100,0.13,,,,,
2025/4/23 10:21,0.7616,34,57,34.18,5.22,0.16,17,100,0.13,,,,,
2025/4/23 10:22,0.7868,34,57,34.18,5.44,0.17,17,100,0.14,,,,,
2025/4/23 10:23,0.8162,35,56,33.2,5.62,0.19,19,100,0.14,,,,,
2025/4/23 10:24,0.8302,35,56,34.18,5.83,0.21,20,140,0.14,,,,,
2025/4/23 10:25,0.826,35,56,34.18,5.93,0.21,21,140,0.14,,,,,
2025/4/23 10:26,0.8078,35,56,33.69,5.9,0.2,20,140,0.14,,,,,
2025/4/23 10:28,0.819,35,56,34.18,5.77,0.19,19,140,0.14,,,,,
2025/4/23 10:29,0.9165,35,56,34.18,5.85,0.21,21,140,0.14,,,,,
2025/4/23 10:30,0.8862,35,56,34.18,6.11,0.21,21,140,0.15,,,,,
2025/4/23 10:31,0.9142,35,56,34.18,6.33,0.23,23,140,0.14,,,,,
2025/4/23 10:32,0.9198,35,56,33.69,6.53,0.24,24,160,0.14,,,,,
2025/4/23 10:33,0.9735,35,56,33.69,6.57,0.25,24,160,0.14,,,,,
2025/4/23 10:34,0.9002,35,56,33.69,6.49,0.24,23,160,0.15,,,,,
2025/4/23 10:36,0.8848,35,56,33.69,6.43,0.23,23,160,0.14,,,,,
2025/4/23 10:37,0.9585,35,56,33.69,6.32,0.23,23,140,0.14,,,,,
2025/4/23 10:38,0.9128,35,56,34.18,6.39,0.23,23,140,0.15,,,,,
2025/4/23 10:39,0.8619,35,56,33.69,6.52,0.25,25,160,0.14,,,,,
2025/4/23 10:40,0.9352,35,56,33.69,6.63,0.26,26,160,0.13,,,,,
2025/4/23 10:41,1.017,35,56,34.18,6.68,0.25,25,160,0.14,,,,,
2025/4/23 10:42,0.973,35,56,33.69,6.78,0.27,27,200,0.15,,,,,
2025/4/23 10:44,0.9912,35,56,33.69,6.95,0.28,28,200,0.14,,,,,
2025/4/23 10:45,1.077,35,56,33.2,7.08,0.28,28,200,0.14,,,,,
2025/4/23 10:46,0.9884,35,56,33.2,7.18,0.28,28,200,0.15,,,,,
2025/4/23 10:47,1.0335,36,56,34.18,7.06,0.28,28,200,0.14,,,,,
2025/4/23 10:48,0.9436,36,56,33.69,6.89,0.27,27,200,0.15,,,,,
2025/4/23 10:49,0.8764,36,56,34.18,6.74,0.26,26,160,0.14,,,,,
2025/4/23 10:50,0.8064,36,56,34.18,6.26,0.23,23,140,0.14,,,,,
2025/4/23 10:52,0.7007,36,56,34.18,5.76,0.2,20,140,0.14,,,,,
2025/4/23 10:53,0.6799,36,56,33.69,5.39,0.18,18,100,0.13,,,,,
2025/4/23 10:54,0.7266,36,56,34.18,5.23,0.16,16,100,0.13,,,,,
2025/4/23 10:55,0.6747,35,56,34.18,5.19,0.16,16,100,0.14,,,,,
2025/4/23 10:56,0.6721,35,56,33.69,5.19,0.17,17,100,0.13,,,,,
2025/4/23 10:57,0.6734,35,56,34.18,5.17,0.16,16,100,0.13,,,,,
2025/4/23 10:58,0.689,36,56,33.69,5.18,0.16,16,100,0.13,,,,,
2025/4/23 10:59,0.7163,36,56,33.69,5.3,0.17,17,100,0.13,,,,,
2025/4/23 11:01,0.7924,36,56,33.69,5.51,0.18,19,100,0.13,,,,,
2025/4/23 11:02,0.8106,36,56,34.18,5.66,0.2,20,100,0.14,,,,,
2025/4/23 11:03,0.8162,36,56,34.18,5.79,0.2,20,140,0.14,,,,,
2025/4/23 11:04,0.8535,36,56,33.69,5.83,0.2,20,140,0.14,,,,,
2025/4/23 11:05,0.7644,35,56,33.2,5.69,0.2,20,100,0.15,,,,,
2025/4/23 11:06,0.735,36,56,34.18,5.46,0.18,18,100,0.14,,,,,
2025/4/23 11:07,0.728,36,56,34.18,5.25,0.17,17,100,0.14,,,,,
2025/4/23 11:09,0.728,36,56,34.18,5.2,0.17,17,100,0.14,,,,,
2025/4/23 11:10,0.7238,36,56,33.69,5.2,0.17,17,100,0.14,,,,,
2025/4/23 11:11,0.7028,36,56,33.69,5.17,0.16,16,100,0.14,,,,,
2025/4/23 11:12,0.6513,36,56,33.2,5.02,0.15,15,60,0.14,,,,,
2025/4/23 11:13,0.6734,35,56,34.18,5.01,0.15,15,60,0.13,,,,,
2025/4/23 11:14,0.7392,35,56,34.18,5.18,0.16,16,100,0.13,,,,,
2025/4/23 11:15,0.7436,36,56,33.69,5.28,0.17,17,100,0.14,,,,,
2025/4/23 11:17,0.8456,35,56,34.18,5.72,0.19,19,100,0.13,,,,,
2025/4/23 11:18,0.8708,36,56,33.69,6.04,0.22,22,140,0.14,,,,,
2025/4/23 11:19,0.9495,35,56,33.69,6.22,0.23,23,140,0.14,,,,,
2025/4/23 11:20,0.9002,36,56,33.69,6.33,0.23,23,140,0.15,,,,,
2025/4/23 11:21,0.9226,36,56,33.69,6.43,0.24,24,160,0.14,,,,,
2025/4/23 11:22,0.938,36,56,33.69,6.59,0.25,25,160,0.14,,,,,
2025/4/23 11:23,1.023,35,55,33.69,6.7,0.26,26,160,0.14,,,,,
2025/4/23 11:25,1.0335,36,56,33.69,6.82,0.27,27,200,0.15,,,,,
2025/4/23 11:26,0.9632,35,55,34.18,6.89,0.27,28,200,0.15,,,,,
2025/4/23 11:27,1.0365,35,55,34.18,6.88,0.26,26,160,0.14,,,,,
2025/4/23 11:28,1.0305,35,55,33.69,6.91,0.26,26,160,0.15,,,,,
2025/4/23 11:29,1.029,35,55,33.69,6.87,0.27,27,200,0.15,,,,,
2025/4/23 11:30,1.026,35,55,34.67,6.86,0.27,27,200,0.15,,,,,
2025/4/23 11:31,0.9352,35,55,33.69,6.84,0.26,26,200,0.15,,,,,
2025/4/23 11:32,0.99,35,55,34.18,6.68,0.25,25,160,0.14,,,,,
2025/4/23 11:34,0.9156,35,55,34.18,6.6,0.26,26,160,0.15,,,,,
2025/4/23 11:35,0.9086,35,55,34.18,6.54,0.24,24,160,0.14,,,,,
2025/4/23 11:36,0.9002,35,55,33.69,6.49,0.25,25,160,0.14,,,,,
2025/4/23 11:37,0.9495,35,55,34.18,6.43,0.24,24,160,0.14,,,,,
2025/4/23 11:38,0.8428,35,55,34.18,6.33,0.24,24,140,0.15,,,,,
2025/4/23 11:39,0.7854,35,55,34.18,6.02,0.22,22,140,0.14,,,,,
2025/4/23 11:41,0.7364,35,55,34.18,5.61,0.19,19,100,0.14,,,,,
2025/4/23 11:42,0.6721,35,55,33.69,5.26,0.18,18,100,0.14,,,,,
2025/4/23 11:43,0.6539,35,55,33.69,5.17,0.16,16,100,0.13,,,,,
2025/4/23 11:44,0.6487,35,55,33.69,5.03,0.16,16,60,0.13,,,,,
2025/4/23 11:45,0.6617,35,55,34.67,4.99,0.14,14,60,0.13,,,,,
2025/4/23 11:46,0.7224,35,55,34.18,5.09,0.16,16,60,0.13,,,,,
2025/4/23 11:47,0.7224,35,55,33.69,5.16,0.17,17,100,0.14,,,,,
