Latitude (decimal degrees):	25.033
Longitude (decimal degrees):	121.565
Elevation (m):	15
Radiation database:	PVGIS-ERA5


Slope: 30 deg. 
Azimuth: -179 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200119:0830,12.63,27.47,11.08,13.9,2.41,0.0
20200119:0930,0.0,0.0,-1.2,13.73,2.34,0.0
20200119:1030,0.0,0.0,0.0,13.52,2.14,0.0
20200119:1130,0.0,0.0,0.0,13.42,2.21,0.0
20200119:1230,0.0,0.0,0.0,13.29,2.14,0.0
20200119:1330,0.0,0.0,0.0,13.21,2.07,0.0
20200119:1430,0.0,0.0,0.0,13.22,2.07,0.0
20200119:1530,0.0,0.0,0.0,13.13,2.07,0.0
20200119:1630,0.0,0.0,0.0,13.1,2.14,0.0
20200119:1730,0.0,0.0,0.0,13.21,2.21,0.0
20200119:1830,0.0,0.0,0.0,13.18,2.0,0.0
20200119:1930,0.0,0.0,0.0,13.32,1.93,0.0
20200119:2030,0.0,0.0,0.0,13.25,1.93,0.0
20200119:2130,0.0,0.0,0.0,13.2,2.0,0.0
20200119:2230,0.0,0.0,-2.95,13.11,2.07,0.0
20200119:2330,8.49,21.27,9.42,13.04,2.0,0.0
20200120:0030,35.57,59.68,21.04,13.26,2.14,0.0
20200120:0130,61.78,92.28,31.27,13.4,2.28,0.0
20200120:0230,141.23,187.61,39.33,13.61,2.34,0.0
20200120:0330,141.78,187.0,44.06,14.11,2.62,0.0
20200120:0430,157.67,206.35,44.41,14.17,2.76,0.0
20200120:0530,113.57,153.97,40.28,14.21,2.9,0.0
20200120:0630,135.72,184.13,32.63,13.98,2.9,0.0
20200120:0730,63.89,96.16,22.66,14.19,3.03,0.0
20200120:0830,25.26,44.62,11.25,13.82,3.03,0.0
20200120:0930,0.0,0.0,-1.04,13.52,2.83,0.0
20200120:1030,0.0,0.0,0.0,13.21,2.69,0.0
20200120:1130,0.0,0.0,0.0,13.01,2.62,0.0
20200120:1230,0.0,0.0,0.0,12.9,2.62,0.0
20200120:1330,0.0,0.0,0.0,12.77,2.62,0.0
20200120:1430,0.0,0.0,0.0,12.82,2.69,0.0
20200120:1530,0.0,0.0,0.0,12.85,2.69,0.0
20200120:1630,0.0,0.0,0.0,12.85,2.69,0.0
20200120:1730,0.0,0.0,0.0,12.96,2.62,0.0
20200120:1830,0.0,0.0,0.0,12.92,2.55,0.0
20200120:1930,0.0,0.0,0.0,12.69,2.62,0.0
20200120:2030,0.0,0.0,0.0,12.34,2.62,0.0
20200120:2130,0.0,0.0,0.0,12.13,2.62,0.0
20200120:2230,0.0,0.0,-2.93,12.31,2.76,0.0
20200120:2330,26.94,46.57,9.47,12.44,2.9,0.0
20200121:0030,48.88,91.78,21.12,13.77,2.97,0.0
20200121:0130,110.6,183.99,31.39,15.5,3.52,0.0
20200121:0230,171.6,257.8,39.49,16.69,3.72,0.0
20200121:0330,207.4,297.91,44.27,17.8,3.93,0.0
20200121:0430,208.66,300.8,44.64,18.48,3.86,0.0
20200121:0530,171.38,260.46,40.51,19.03,3.86,0.0
20200121:0630,107.94,187.42,32.85,19.26,3.93,0.0
20200121:0730,43.62,92.66,22.86,19.46,3.66,0.0
20200121:0830,28.27,49.51,11.43,19.03,3.52,0.0
20200121:0930,0.0,0.0,-0.88,18.1,2.9,0.0
20200121:1030,0.0,0.0,0.0,16.87,2.69,0.0
20200121:1130,0.0,0.0,0.0,16.05,2.41,0.0
20200121:1230,0.0,0.0,0.0,15.27,2.28,0.0
20200121:1330,0.0,0.0,0.0,14.82,2.21,0.0
20200121:1430,0.0,0.0,0.0,14.32,2.28,0.0
20200121:1530,0.0,0.0,0.0,13.92,2.34,0.0
20200121:1630,0.0,0.0,0.0,13.83,2.34,0.0
20200121:1730,0.0,0.0,0.0,13.64,2.34,0.0
20200121:1830,0.0,0.0,0.0,13.5,2.21,0.0
20200121:1930,0.0,0.0,0.0,13.62,2.0,0.0
20200121:2030,0.0,0.0,0.0,13.46,1.86,0.0
20200121:2130,0.0,0.0,0.0,13.26,1.93,0.0
20200121:2230,0.0,0.0,-2.9,13.1,2.0,0.0
20200121:2330,32.68,54.03,9.52,13.1,1.93,0.0
20200122:0030,76.21,120.38,21.21,15.18,1.31,0.0
20200122:0130,136.21,208.67,31.51,18.93,0.83,0.0
20200122:0230,187.3,275.21,39.66,20.47,0.28,0.0
20200122:0330,223.56,316.45,44.47,21.61,0.69,0.0
20200122:0430,222.21,315.03,44.87,22.32,1.24,0.0
20200122:0530,206.62,295.05,40.74,22.82,1.38,0.0
20200122:0630,132.99,207.1,33.06,22.93,1.31,0.0
20200122:0730,57.25,102.67,23.05,22.92,0.97,0.0
20200122:0830,44.23,71.09,11.61,22.27,0.69,0.0
20200122:0930,0.0,0.0,-0.72,21.19,0.21,0.0
20200122:1030,0.0,0.0,0.0,19.89,0.55,0.0
20200122:1130,0.0,0.0,0.0,18.75,0.76,0.0
20200122:1230,0.0,0.0,0.0,18.01,0.9,0.0
20200122:1330,0.0,0.0,0.0,17.28,1.1,0.0
20200122:1430,0.0,0.0,0.0,16.86,1.24,0.0
20200122:1530,0.0,0.0,0.0,16.71,1.17,0.0
20200122:1630,0.0,0.0,0.0,16.62,1.17,0.0
20200122:1730,0.0,0.0,0.0,16.66,1.1,0.0
20200122:1830,0.0,0.0,0.0,16.85,1.03,0.0
20200122:1930,0.0,0.0,0.0,16.64,1.31,0.0
20200122:2030,0.0,0.0,0.0,16.7,1.31,0.0
20200122:2130,0.0,0.0,0.0,16.63,1.31,0.0
20200122:2230,0.0,0.0,-2.86,16.93,1.17,0.0
20200122:2330,19.86,38.01,9.58,17.32,1.1,0.0
20200123:0030,42.84,87.99,21.3,18.45,0.55,0.0
20200123:0130,108.27,183.37,31.64,20.79,0.41,0.0
20200123:0230,158.73,239.84,39.83,21.94,1.1,0.0
20200123:0330,182.03,264.32,44.69,22.38,1.59,0.0
20200123:0430,178.37,258.36,45.11,22.51,1.93,0.0
20200123:0530,157.45,226.94,40.98,22.47,2.0,0.0
20200123:0630,134.57,187.96,33.28,22.04,2.14,0.0
20200123:0730,81.96,124.5,23.25,22.22,1.31,0.0
20200123:0830,25.96,47.02,11.79,21.78,1.31,0.0
20200123:0930,0.0,0.0,-0.56,20.99,1.03,0.0
20200123:1030,0.0,0.0,0.0,20.0,0.76,0.0
20200123:1130,0.0,0.0,0.0,19.5,0.55,0.0
20200123:1230,0.0,0.0,0.0,19.15,0.55,0.0
20200123:1330,0.0,0.0,0.0,18.85,0.69,0.0
20200123:1430,0.0,0.0,0.0,18.31,0.83,0.0
20200123:1530,0.0,0.0,0.0,17.96,0.69,0.0
20200123:1630,0.0,0.0,0.0,17.63,0.62,0.0
20200123:1730,0.0,0.0,0.0,17.44,0.55,0.0
20200123:1830,0.0,0.0,0.0,17.26,0.28,0.0
20200123:1930,0.0,0.0,0.0,18.2,0.07,0.0
20200123:2030,0.0,0.0,0.0,18.13,0.28,0.0
20200123:2130,0.0,0.0,0.0,18.05,0.34,0.0
20200123:2230,0.0,0.0,-2.82,18.05,0.41,0.0
20200123:2330,5.99,17.65,9.65,18.06,0.48,0.0
20200124:0030,45.36,72.94,21.4,18.44,1.1,0.0
20200124:0130,95.69,137.41,31.78,19.25,1.72,0.0
20200124:0230,202.17,272.97,40.01,19.96,2.14,0.0
20200124:0330,202.6,279.84,44.91,20.9,2.41,0.0
20200124:0430,229.99,312.11,45.35,21.57,2.62,0.0
20200124:0530,190.07,276.89,41.22,22.02,2.83,0.0
20200124:0630,118.55,171.0,33.5,22.41,3.03,0.0
20200124:0730,57.76,96.71,23.45,21.38,3.1,0.0
20200124:0830,27.15,48.38,11.96,20.83,3.03,0.0
20200124:0930,0.0,0.0,-0.4,20.08,2.34,0.0
20200124:1030,0.0,0.0,0.0,19.33,1.93,0.0
20200124:1130,0.0,0.0,0.0,18.87,1.86,0.0
20200124:1230,0.0,0.0,0.0,18.46,1.79,0.0
20200124:1330,0.0,0.0,0.0,18.22,1.79,0.0
20200124:1430,0.0,0.0,0.0,17.81,1.79,0.0
20200124:1530,0.0,0.0,0.0,17.75,1.86,0.0
20200124:1630,0.0,0.0,0.0,17.41,1.93,0.0
20200124:1730,0.0,0.0,0.0,17.42,2.0,0.0
20200124:1830,0.0,0.0,0.0,17.27,1.93,0.0
20200124:1930,0.0,0.0,0.0,17.71,1.86,0.0
20200124:2030,0.0,0.0,0.0,17.92,1.72,0.0
20200124:2130,0.0,0.0,0.0,17.9,1.66,0.0
20200124:2230,0.0,0.0,-2.77,17.84,1.59,0.0
20200124:2330,20.94,39.55,9.72,17.87,1.52,0.0
20200125:0030,73.99,112.16,21.5,18.76,1.79,0.0
20200125:0130,147.81,206.34,31.92,19.71,2.14,0.0
20200125:0230,175.64,248.34,40.2,21.07,2.41,0.0
20200125:0330,202.55,282.2,45.14,22.29,2.48,0.0
20200125:0430,204.62,278.37,45.6,23.15,2.21,0.0
20200125:0530,190.73,273.26,41.46,22.79,2.07,0.0
20200125:0630,74.46,110.63,33.73,22.45,2.07,0.0
20200125:0730,21.83,41.17,23.65,18.81,2.76,0.0
20200125:0830,8.14,21.09,12.14,17.85,2.28,0.0
20200125:0930,0.0,0.0,-0.24,17.17,2.28,0.0
20200125:1030,0.0,0.0,0.0,16.88,2.14,0.0
20200125:1130,0.0,0.0,0.0,16.89,2.21,0.0
20200125:1230,0.0,0.0,0.0,17.08,2.21,0.0
20200125:1330,0.0,0.0,0.0,17.27,1.79,0.0
20200125:1430,0.0,0.0,0.0,17.41,1.59,0.0
20200125:1530,0.0,0.0,0.0,17.36,1.52,0.0
20200125:1630,0.0,0.0,0.0,17.2,1.38,0.0
20200125:1730,0.0,0.0,0.0,17.04,1.17,0.0
20200125:1830,0.0,0.0,0.0,16.98,1.17,0.0
20200125:1930,0.0,0.0,0.0,17.55,1.45,0.0
20200125:2030,0.0,0.0,0.0,17.57,1.17,0.0
20200125:2130,0.0,0.0,0.0,17.52,1.17,0.0
20200125:2230,0.0,0.0,-2.72,17.39,1.52,0.0
20200125:2330,3.94,14.07,9.79,17.21,1.79,0.0
20200126:0030,12.04,26.91,21.61,17.01,2.21,0.0
20200126:0130,54.21,81.96,32.06,16.85,2.0,0.0
20200126:0230,96.3,133.71,40.39,16.89,2.21,0.0
20200126:0330,93.14,129.12,45.37,16.96,2.55,0.0
20200126:0430,131.62,175.95,45.86,16.65,2.14,0.0
20200126:0530,165.41,216.91,41.71,16.86,2.28,0.0
20200126:0630,59.71,90.07,33.96,17.55,2.97,0.0
20200126:0730,32.37,55.37,23.85,16.54,3.31,0.0
20200126:0830,5.23,16.25,12.32,16.12,3.38,0.0
20200126:0930,0.0,0.0,-0.08,15.62,3.66,0.0
20200126:1030,0.0,0.0,0.0,15.06,4.55,0.0
20200126:1130,0.0,0.0,0.0,14.3,4.07,0.0
20200126:1230,0.0,0.0,0.0,14.23,2.76,0.0
20200126:1330,0.0,0.0,0.0,14.45,2.34,0.0
20200126:1430,0.0,0.0,0.0,14.25,2.83,0.0
20200126:1530,0.0,0.0,0.0,13.96,3.59,0.0
20200126:1630,0.0,0.0,0.0,13.87,3.86,0.0
20200126:1730,0.0,0.0,0.0,13.85,4.14,0.0
20200126:1830,0.0,0.0,0.0,13.76,3.86,0.0
20200126:1930,0.0,0.0,0.0,13.65,3.86,0.0
20200126:2030,0.0,0.0,0.0,13.38,3.66,0.0
20200126:2130,0.0,0.0,0.0,13.15,3.66,0.0
20200126:2230,0.0,0.0,-2.66,12.9,3.86,0.0
20200126:2330,8.58,21.36,9.87,12.66,4.21,0.0
20200127:0030,27.48,48.4,21.73,12.62,4.21,0.0
20200127:0130,53.4,80.88,32.22,12.74,4.28,0.0
20200127:0230,148.35,195.43,40.59,12.7,4.28,0.0
20200127:0330,121.94,160.88,45.61,13.11,4.41,0.0
20200127:0430,107.33,143.45,46.12,12.9,4.21,0.0
20200127:0530,120.71,159.66,41.97,12.75,4.07,0.0
20200127:0630,95.86,130.64,34.19,12.77,3.86,0.0
20200127:0730,40.7,64.9,24.06,12.91,3.66,0.0
20200127:0830,14.93,30.59,12.51,12.75,3.17,0.0
20200127:0930,0.0,2.9,0.09,12.9,3.1,0.0
20200127:1030,0.0,0.0,0.0,12.75,2.9,0.0
20200127:1130,0.0,0.0,0.0,12.7,3.17,0.0
20200127:1230,0.0,0.0,0.0,12.67,2.76,0.0
20200127:1330,0.0,0.0,0.0,12.73,2.83,0.0
20200127:1430,0.0,0.0,0.0,12.69,2.97,0.0
20200127:1530,0.0,0.0,0.0,12.67,2.83,0.0
20200127:1630,0.0,0.0,0.0,12.63,2.83,0.0
20200127:1730,0.0,0.0,0.0,12.46,2.55,0.0
20200127:1830,0.0,0.0,0.0,12.37,2.62,0.0
20200127:1930,0.0,0.0,0.0,12.64,3.03,0.0
20200127:2030,0.0,0.0,0.0,12.58,2.83,0.0
20200127:2130,0.0,0.0,0.0,12.49,2.76,0.0
20200127:2230,0.0,0.0,-2.6,12.46,2.62,0.0
20200127:2330,7.96,20.41,9.96,12.38,2.55,0.0
20200128:0030,28.33,48.35,21.85,12.47,2.9,0.0
20200128:0130,56.84,83.52,32.37,12.66,3.03,0.0
20200128:0230,77.06,107.7,40.79,12.78,3.45,0.0
20200128:0330,76.76,107.2,45.86,12.85,3.38,0.0
20200128:0430,114.55,151.63,46.38,12.89,3.38,0.0
20200128:0530,59.4,86.84,42.22,13.09,3.45,0.0
20200128:0630,42.01,65.67,34.42,12.95,3.31,0.0
20200128:0730,17.75,34.51,24.26,12.87,3.24,0.0
20200128:0830,7.63,19.91,12.69,12.67,3.03,0.0
20200128:0930,0.0,2.08,0.25,12.5,2.83,0.0
20200128:1030,0.0,0.0,0.0,12.27,2.76,0.0
20200128:1130,0.0,0.0,0.0,12.11,2.83,0.0
20200128:1230,0.0,0.0,0.0,12.03,2.83,0.0
20200128:1330,0.0,0.0,0.0,11.89,2.97,0.0
20200128:1430,0.0,0.0,0.0,11.73,2.9,0.0
20200128:1530,0.0,0.0,0.0,11.55,2.76,0.0
20200128:1630,0.0,0.0,0.0,11.42,2.83,0.0
20200128:1730,0.0,0.0,0.0,11.38,2.69,0.0
20200128:1830,0.0,0.0,0.0,11.36,2.62,0.0
20200128:1930,0.0,0.0,0.0,11.14,2.69,0.0
20200128:2030,0.0,0.0,0.0,11.03,2.76,0.0
20200128:2130,0.0,0.0,0.0,10.89,2.76,0.0
20200128:2230,0.0,0.0,-2.53,10.83,2.76,0.0
20200128:2330,9.57,22.72,10.04,10.75,2.9,0.0
20200129:0030,40.38,63.38,21.97,10.8,3.17,0.0
20200129:0130,52.3,78.47,32.54,11.09,3.59,0.0
20200129:0230,96.13,131.51,41.0,11.19,3.86,0.0
20200129:0330,131.15,169.78,46.11,11.3,3.93,0.0
20200129:0430,152.66,195.17,46.65,11.2,3.93,0.0
20200129:0530,133.43,174.78,42.48,11.23,4.0,0.0
20200129:0630,88.2,122.27,34.65,11.15,3.93,0.0
20200129:0730,38.3,62.44,24.47,11.13,3.93,0.0
20200129:0830,12.6,27.11,12.87,10.8,3.79,0.0
20200129:0930,0.0,3.26,0.41,10.49,3.72,0.0
20200129:1030,0.0,0.0,0.0,10.23,3.59,0.0
20200129:1130,0.0,0.0,0.0,10.04,3.45,0.0
20200129:1230,0.0,0.0,0.0,9.96,3.24,0.0
20200129:1330,0.0,0.0,0.0,9.93,2.97,0.0
20200129:1430,0.0,0.0,0.0,9.81,2.83,0.0
20200129:1530,0.0,0.0,0.0,9.46,2.55,0.0
20200129:1630,0.0,0.0,0.0,8.84,2.41,0.0
20200129:1730,0.0,0.0,0.0,8.54,2.41,0.0
20200129:1830,0.0,0.0,0.0,8.79,2.62,0.0
20200129:1930,0.0,0.0,0.0,8.7,2.76,0.0
20200129:2030,0.0,0.0,0.0,8.75,2.9,0.0
20200129:2130,0.0,0.0,0.0,8.82,2.97,0.0
20200129:2230,0.0,0.0,-2.46,8.52,2.97,0.0
20200129:2330,29.17,48.65,10.14,8.35,2.9,0.0
20200130:0030,67.74,115.37,22.1,9.5,3.17,0.0
20200130:0130,151.99,219.73,32.71,10.63,3.72,0.0
20200130:0230,207.72,280.57,41.21,11.3,4.07,0.0
20200130:0330,257.96,334.98,46.36,11.73,4.48,0.0
20200130:0430,253.24,331.77,46.93,12.03,4.97,0.0
20200130:0530,230.66,303.07,42.75,12.27,5.1,0.0
20200130:0630,188.14,260.64,34.89,12.04,4.97,0.0
20200130:0730,87.24,141.84,24.68,11.94,4.76,0.0
20200130:0830,37.67,59.82,13.05,11.48,4.69,0.0
20200130:0930,1.9,10.0,0.57,10.72,4.28,0.0
20200130:1030,0.0,0.0,0.0,9.94,3.45,0.0
20200130:1130,0.0,0.0,0.0,9.33,2.62,0.0
20200130:1230,0.0,0.0,0.0,8.58,1.86,0.0
20200130:1330,0.0,0.0,0.0,9.51,1.38,0.0
20200130:1430,0.0,0.0,0.0,9.42,1.31,0.0
20200130:1530,0.0,0.0,0.0,9.19,1.31,0.0
20200130:1630,0.0,0.0,0.0,9.13,1.45,0.0
20200130:1730,0.0,0.0,0.0,8.72,1.72,0.0
20200130:1830,0.0,0.0,0.0,8.27,1.86,0.0
20200130:1930,0.0,0.0,0.0,8.77,1.72,0.0
20200130:2030,0.0,0.0,0.0,8.44,1.72,0.0
20200130:2130,0.0,0.0,0.0,8.57,1.66,0.0
20200130:2230,0.0,0.0,-2.38,8.55,1.72,0.0
20200130:2330,29.19,48.74,10.24,8.57,1.72,0.0
20200131:0030,66.2,120.49,22.24,8.67,2.41,0.0
20200131:0130,161.61,234.62,32.88,11.23,3.59,0.0
20200131:0230,234.19,311.0,41.43,11.79,3.79,0.0
20200131:0330,272.68,352.22,46.62,12.11,3.86,0.0
20200131:0430,308.91,384.93,47.21,12.3,3.93,0.0
20200131:0530,255.73,327.5,43.02,12.14,3.86,0.0
20200131:0630,169.72,243.31,35.13,12.07,3.86,0.0
20200131:0730,78.93,138.53,24.89,12.13,3.79,0.0
20200131:0830,44.14,67.88,13.23,11.84,3.59,0.0
20200131:0930,2.57,11.31,0.74,11.32,3.24,0.0
20200131:1030,0.0,0.0,0.0,10.72,2.83,0.0
20200131:1130,0.0,0.0,0.0,10.09,2.62,0.0
20200131:1230,0.0,0.0,0.0,9.48,2.48,0.0
20200131:1330,0.0,0.0,0.0,9.02,2.41,0.0
20200131:1430,0.0,0.0,0.0,8.67,2.34,0.0
20200131:1530,0.0,0.0,0.0,8.56,2.28,0.0
20200131:1630,0.0,0.0,0.0,8.53,2.21,0.0
20200131:1730,0.0,0.0,0.0,8.55,2.14,0.0
20200131:1830,0.0,0.0,0.0,8.44,2.14,0.0
20200131:1930,0.0,0.0,0.0,8.43,2.28,0.0
20200131:2030,0.0,0.0,0.0,8.46,2.28,0.0
20200131:2130,0.0,0.0,0.0,8.44,2.28,0.0
20200131:2230,0.0,0.0,-2.3,8.45,2.28,0.0
20200131:2330,28.46,47.79,10.34,8.43,2.34,0.0
20200201:0030,63.65,120.05,22.38,9.75,2.41,0.0
20200201:0130,146.14,224.85,33.06,12.6,3.24,0.0
20200201:0230,216.59,290.48,41.66,13.55,3.52,0.0
20200201:0330,288.86,372.01,46.89,13.94,3.52,0.0
20200201:0430,277.62,358.64,47.49,14.35,3.52,0.0
20200201:0530,245.49,328.17,43.29,14.56,3.59,0.0
20200201:0630,184.02,257.78,35.37,14.66,3.79,0.0
20200201:0730,77.6,139.41,25.1,14.77,3.79,0.0
20200201:0830,39.95,63.4,13.42,14.47,3.66,0.0
20200201:0930,2.1,10.5,0.9,13.88,3.31,0.0
20200201:1030,0.0,0.0,0.0,13.1,2.97,0.0
20200201:1130,0.0,0.0,0.0,12.46,2.83,0.0
20200201:1230,0.0,0.0,0.0,11.93,2.76,0.0
20200201:1330,0.0,0.0,0.0,11.64,2.69,0.0
20200201:1430,0.0,0.0,0.0,11.16,2.62,0.0
20200201:1530,0.0,0.0,0.0,10.89,2.41,0.0
20200201:1630,0.0,0.0,0.0,10.88,2.34,0.0
20200201:1730,0.0,0.0,0.0,10.96,2.28,0.0
20200201:1830,0.0,0.0,0.0,10.97,2.14,0.0
20200201:1930,0.0,0.0,0.0,10.83,2.21,0.0
20200201:2030,0.0,0.0,0.0,10.82,2.14,0.0
20200201:2130,0.0,0.0,0.0,10.78,2.07,0.0
20200201:2230,0.0,0.0,-2.22,10.6,2.07,0.0
20200201:2330,27.73,47.24,10.45,10.51,2.14,0.0
20200202:0030,63.63,121.13,22.52,11.96,2.14,0.0
20200202:0130,144.05,223.92,33.24,15.5,2.83,0.0
20200202:0230,223.01,310.07,41.89,16.56,3.03,0.0
20200202:0330,254.41,344.76,47.16,17.4,3.17,0.0
20200202:0430,259.9,348.38,47.78,18.07,3.03,0.0
20200202:0530,187.47,262.52,43.56,18.58,2.55,0.0
20200202:0630,156.82,224.65,35.61,18.52,2.83,0.0
20200202:0730,92.1,138.05,25.31,18.5,2.48,0.0
20200202:0830,26.7,47.29,13.6,18.11,2.21,0.0
20200202:0930,0.64,7.42,1.06,17.45,1.59,0.0
20200202:1030,0.0,0.0,0.0,16.79,1.38,0.0
20200202:1130,0.0,0.0,0.0,15.67,1.24,0.0
20200202:1230,0.0,0.0,0.0,15.17,1.17,0.0
20200202:1330,0.0,0.0,0.0,15.3,1.03,0.0
20200202:1430,0.0,0.0,0.0,15.37,1.03,0.0
20200202:1530,0.0,0.0,0.0,15.41,0.97,0.0
20200202:1630,0.0,0.0,0.0,14.88,1.03,0.0
20200202:1730,0.0,0.0,0.0,14.65,1.1,0.0
20200202:1830,0.0,0.0,0.0,15.37,0.69,0.0
20200202:1930,0.0,0.0,0.0,15.36,0.62,0.0
20200202:2030,0.0,0.0,0.0,15.13,0.62,0.0
20200202:2130,0.0,0.0,0.0,14.81,0.83,0.0
20200202:2230,0.0,0.0,-2.13,14.46,0.9,0.0
20200202:2330,28.16,48.56,10.57,14.32,0.55,0.0
20200203:0030,66.09,123.98,22.67,15.3,0.41,0.0
20200203:0130,145.02,223.72,33.43,17.22,1.1,0.0
20200203:0230,216.72,304.05,42.12,18.35,1.72,0.0
20200203:0330,259.1,353.96,47.44,19.08,2.55,0.0
20200203:0430,233.88,312.3,48.08,19.55,2.83,0.0
20200203:0530,214.21,279.32,43.84,18.95,3.17,0.0
20200203:0630,105.71,156.94,35.86,18.21,3.52,0.0
20200203:0730,64.31,98.35,25.52,17.22,3.31,0.0
20200203:0830,11.2,25.61,13.78,16.4,3.45,0.0
20200203:0930,0.0,1.72,1.22,15.65,3.24,0.0
20200203:1030,0.0,0.0,0.0,15.33,3.31,0.0
20200203:1130,0.0,0.0,0.0,15.13,3.31,0.0
20200203:1230,0.0,0.0,0.0,15.16,3.1,0.0
20200203:1330,0.0,0.0,0.0,15.26,2.48,0.0
20200203:1430,0.0,0.0,0.0,15.25,2.0,0.0
20200203:1530,0.0,0.0,0.0,15.36,1.45,0.0
20200203:1630,0.0,0.0,0.0,15.33,1.1,0.0
20200203:1730,0.0,0.0,0.0,15.24,0.76,0.0
20200203:1830,0.0,0.0,0.0,15.37,0.48,0.0
20200203:1930,0.0,0.0,0.0,15.06,2.07,0.0
20200203:2030,0.0,0.0,0.0,14.95,2.34,0.0
20200203:2130,0.0,0.0,0.0,14.91,2.14,0.0
20200203:2230,0.0,0.0,-2.03,14.88,2.07,0.0
20200203:2330,2.74,11.77,10.69,14.94,1.93,0.0
20200204:0030,18.99,36.93,22.82,15.17,1.93,0.0
20200204:0130,29.88,51.33,33.63,15.45,2.14,0.0
20200204:0230,43.83,68.8,42.36,15.73,1.93,0.0
20200204:0330,61.67,90.61,47.72,15.8,1.86,0.0
20200204:0430,69.4,99.93,48.38,16.02,2.14,0.0
20200204:0530,87.81,121.98,44.12,15.94,2.28,0.0
20200204:0630,49.76,76.37,36.1,15.93,2.21,0.0
20200204:0730,35.47,58.67,25.73,16.02,2.34,0.0
20200204:0830,6.72,18.69,13.97,15.85,2.34,0.0
20200204:0930,0.0,3.71,1.38,15.51,2.41,0.0
20200204:1030,0.0,0.0,0.0,15.24,2.48,0.0
20200204:1130,0.0,0.0,0.0,15.05,2.69,0.0
20200204:1230,0.0,0.0,0.0,14.87,2.21,0.0
20200204:1330,0.0,0.0,0.0,14.77,1.93,0.0
20200204:1430,0.0,0.0,0.0,14.82,2.14,0.0
20200204:1530,0.0,0.0,0.0,14.67,2.21,0.0
20200204:1630,0.0,0.0,0.0,14.62,2.28,0.0
20200204:1730,0.0,0.0,0.0,14.57,2.55,0.0
20200204:1830,0.0,0.0,0.0,14.43,2.28,0.0
20200204:1930,0.0,0.0,0.0,14.58,2.76,0.0
20200204:2030,0.0,0.0,0.0,14.54,2.83,0.0
20200204:2130,0.0,0.0,0.0,14.48,2.83,0.0
20200204:2230,0.0,0.0,-1.93,14.39,2.9,0.0
20200204:2330,7.56,19.91,10.81,14.23,3.38,0.0
20200205:0030,33.21,55.92,22.98,14.25,4.14,0.0
20200205:0130,53.95,81.87,33.82,14.57,4.34,0.0
20200205:0230,92.06,126.08,42.61,14.37,4.48,0.0
20200205:0330,147.96,191.0,48.01,14.28,4.28,0.0
20200205:0430,124.22,164.14,48.68,14.51,4.48,0.0
20200205:0530,102.21,139.34,44.4,14.57,4.21,0.0
20200205:0630,111.59,151.14,36.35,14.71,3.93,0.0
20200205:0730,67.22,99.64,25.94,14.87,4.55,0.0
20200205:0830,20.05,37.83,14.15,14.65,4.28,0.0
20200205:0930,0.53,7.1,1.54,14.54,3.86,0.0
20200205:1030,0.0,0.0,0.0,14.4,3.72,0.0
20200205:1130,0.0,0.0,0.0,14.44,3.59,0.0
20200205:1230,0.0,0.0,0.0,14.49,3.52,0.0
20200205:1330,0.0,0.0,0.0,14.5,3.59,0.0
20200205:1430,0.0,0.0,0.0,14.6,3.72,0.0
20200205:1530,0.0,0.0,0.0,14.55,3.59,0.0
20200205:1630,0.0,0.0,0.0,14.67,3.52,0.0
20200205:1730,0.0,0.0,0.0,14.74,3.52,0.0
20200205:1830,0.0,0.0,0.0,14.92,3.79,0.0
20200205:1930,0.0,0.0,0.0,15.03,3.79,0.0
20200205:2030,0.0,0.0,0.0,15.11,3.79,0.0
20200205:2130,0.0,0.0,0.0,15.14,3.93,0.0
20200205:2230,0.0,0.0,-1.82,15.24,4.34,0.0
20200205:2330,18.18,35.39,10.94,15.38,4.55,0.0
20200206:0030,93.11,135.67,23.15,15.84,4.62,0.0
20200206:0130,148.78,213.88,34.03,16.77,4.97,0.0
20200206:0230,222.1,293.83,42.86,17.67,5.79,0.0
20200206:0330,271.91,355.99,48.31,18.55,5.52,0.0
20200206:0430,280.79,368.98,48.99,19.32,5.38,0.0
20200206:0530,233.55,319.75,44.68,19.94,5.45,0.0
20200206:0630,197.02,272.0,36.59,20.38,5.31,0.0
20200206:0730,109.11,170.62,26.15,19.92,5.24,0.0
20200206:0830,28.62,50.42,14.33,19.57,4.14,0.0
20200206:0930,2.71,11.86,1.7,18.89,3.38,0.0
20200206:1030,0.0,0.0,0.0,17.9,2.62,0.0
20200206:1130,0.0,0.0,0.0,17.19,2.34,0.0
20200206:1230,0.0,0.0,0.0,16.65,2.28,0.0
20200206:1330,0.0,0.0,0.0,16.46,2.21,0.0
20200206:1430,0.0,0.0,0.0,16.09,2.07,0.0
20200206:1530,0.0,0.0,0.0,15.45,1.86,0.0
20200206:1630,0.0,0.0,0.0,15.32,1.72,0.0
20200206:1730,0.0,0.0,0.0,15.17,1.86,0.0
20200206:1830,0.0,0.0,0.0,15.19,1.93,0.0
20200206:1930,0.0,0.0,0.0,15.02,2.83,0.0
20200206:2030,0.0,0.0,0.0,14.59,2.9,0.0
